# time steps G_alpha PLC Ca
166.450000 768064 3 20 0
166.500000 768072 2 19 0
166.550000 768077 3 20 1
166.600000 768084 3 20 0
166.650000 768093 4 18 0
166.700000 768104 4 17 0
166.750000 768109 4 16 0
166.800000 768116 6 15 0
166.850000 768118 6 15 0
166.900000 768135 6 14 0
166.950000 768149 8 12 0
167.000000 768160 10 13 0
167.050000 768175 12 14 0
167.100000 768196 12 15 0
167.150000 768214 16 15 0
167.200000 768236 16 13 0
167.250000 768289 22 14 0
167.300000 768336 26 17 0
167.350000 768387 28 22 0
167.400000 768433 33 25 0
167.450000 768498 39 28 2
167.500000 768591 44 27 3
167.550000 768665 48 29 3
167.600000 768768 47 33 1
167.650000 768832 55 33 1
167.700000 768914 60 37 2
167.750000 768998 68 43 0
167.800000 769129 73 44 1
167.850000 769243 80 42 2
167.900000 769413 93 44 5
167.950000 769547 103 46 1
168.000000 769718 110 50 1
168.050000 769956 129 52 6
168.100000 770190 145 55 3
168.150000 770407 169 65 4
168.200000 770702 186 69 10
168.250000 771030 199 83 7
168.300000 771368 216 94 9
168.350000 771697 246 108 2
168.400000 772071 264 111 17
168.450000 772512 286 125 16
168.500000 772996 302 139 40
168.550000 773497 326 155 45
168.600000 774029 342 169 101
168.650000 774639 367 187 116
168.700000 775213 382 197 175
168.750000 775877 362 211 205
168.800000 776539 345 224 225
168.850000 777142 321 229 221
168.900000 777754 309 240 204
168.950000 778315 282 249 209
169.000000 778836 259 262 176
169.050000 779433 258 267 145
169.100000 779896 226 266 119
169.150000 780336 213 263 57
169.200000 780747 227 259 12
169.250000 781140 254 251 14
169.300000 781537 259 250 21
169.350000 781970 282 260 13
169.400000 782444 313 250 22
169.450000 782924 327 255 41
169.500000 783532 353 285 85
169.550000 784126 363 293 113
169.600000 784726 352 296 149
169.650000 785332 348 306 173
169.700000 785911 339 319 172
169.750000 786510 345 331 147
169.800000 787074 327 337 141
169.850000 787716 310 353 154
169.900000 788259 298 365 145
169.950000 788816 292 367 96
170.000000 789348 290 378 67
170.050000 789865 281 381 46
170.100000 790347 275 387 32
170.150000 790826 281 395 29
170.200000 791327 310 402 14
170.250000 791877 333 405 36
170.300000 792423 350 405 87
170.350000 793008 341 415 105
170.400000 793631 335 424 151
170.450000 794195 336 429 185
170.500000 794789 284 431 165
170.550000 795322 270 431 138
170.600000 795802 250 438 61
170.650000 796259 243 432 35
170.700000 796665 242 423 9
170.750000 797060 226 427 10
170.800000 797487 225 420 13
170.850000 797846 214 417 6
170.900000 798185 216 409 7
170.950000 798593 197 396 7
171.000000 798895 196 400 2
171.050000 799239 200 393 7
171.100000 799600 202 387 8
171.150000 799959 204 387 9
171.200000 800294 200 390 19
171.250000 800667 216 399 9
171.300000 801044 233 406 2
171.350000 801441 219 404 11
171.400000 801809 205 408 7
171.450000 802199 202 407 9
171.500000 802569 196 403 7
171.550000 802932 196 392 13
171.600000 803287 189 386 11
171.650000 803638 181 381 13
171.700000 803966 186 382 5
171.750000 804331 185 381 6
171.800000 804669 184 382 12
171.850000 805059 196 383 3
171.900000 805407 212 379 7
171.950000 805812 224 371 8
172.000000 806176 220 373 10
172.050000 806538 203 372 6
172.100000 806913 209 369 16
172.150000 807312 205 365 9
172.200000 807673 213 362 11
172.250000 808070 219 355 13
172.300000 808455 193 361 4
172.350000 808820 186 367 8
172.400000 809139 185 362 3
172.450000 809459 178 370 4
172.500000 809764 174 367 8
172.550000 810096 163 365 13
172.600000 810389 151 363 8
172.650000 810692 147 362 4
172.700000 810960 138 351 2
172.750000 811231 128 356 6
172.800000 811462 128 347 4
172.850000 811725 121 354 5
172.900000 811979 111 350 5
172.950000 812188 92 339 2
173.000000 812392 80 325 4
173.050000 812543 63 319 0
173.100000 812658 51 309 1
173.150000 812765 37 297 0
173.200000 812841 32 290 2
173.250000 812923 23 277 0
173.300000 812979 10 265 1
173.350000 812997 6 256 0
173.400000 813018 0 249 0
173.450000 813027 0 242 0
173.500000 813032 0 237 0
173.550000 813053 1 217 0
173.600000 813064 0 207 0
173.650000 813082 0 191 0
173.700000 813087 0 186 0
173.750000 813098 0 175 0
173.800000 813112 0 161 0
173.850000 813123 0 150 0
173.900000 813128 1 147 1
173.950000 813139 0 138 0
174.000000 813145 0 132 0
174.050000 813155 0 122 0
174.100000 813159 0 118 0
174.150000 813163 0 114 0
174.200000 813173 0 104 0
174.250000 813184 0 99 0
174.300000 813187 1 97 0
174.350000 813193 0 94 0
174.400000 813200 0 87 0
174.450000 813206 0 81 0
174.500000 813209 0 78 0
174.550000 813213 0 74 0
174.600000 813216 0 71 0
174.650000 813221 0 66 0
174.700000 813223 0 64 0
174.750000 813228 0 59 0
174.800000 813233 0 56 0
174.850000 813236 0 53 0
174.900000 813238 0 51 0
174.950000 813241 0 50 0
175.000000 813244 0 47 0
175.050000 813250 2 45 0
175.100000 813262 2 41 0
175.150000 813273 1 39 0
175.200000 813277 1 35 0
175.250000 813285 1 29 0
175.300000 813286 0 29 0
175.350000 813290 3 28 0
175.400000 813303 7 25 0
175.450000 813315 8 24 0
175.500000 813322 5 24 0
175.550000 813330 4 21 0
175.600000 813334 3 20 0
175.650000 813339 4 18 0
175.700000 813354 7 18 0
175.750000 813376 9 16 0
175.800000 813403 11 17 0
175.850000 813431 13 19 0
175.900000 813460 14 16 1
175.950000 813482 13 16 0
176.000000 813504 11 16 0
176.050000 813533 10 16 0
176.100000 813559 12 14 0
176.150000 813583 13 15 0
176.200000 813600 15 12 0
176.250000 813629 15 13 0
176.300000 813655 18 14 0
176.350000 813691 20 12 2
176.400000 813728 23 12 0
176.450000 813763 25 12 1
176.500000 813800 31 12 0
176.550000 813844 32 12 1
176.600000 813868 34 15 0
176.650000 813928 37 15 1
176.700000 813992 42 17 0
176.750000 814056 53 20 2
176.800000 814119 55 26 1
176.850000 814222 59 28 2
176.900000 814333 61 32 3
176.950000 814450 69 37 3
177.000000 814584 77 42 0
177.050000 814697 84 47 1
177.100000 814840 87 50 4
177.150000 814986 89 52 2
177.200000 815124 100 54 3
177.250000 815310 116 55 2
177.300000 815526 136 55 8
177.350000 815797 157 58 11
177.400000 816044 177 61 7
177.450000 816354 200 70 9
177.500000 816667 217 87 10
177.550000 817020 239 93 11
177.600000 817441 257 106 21
177.650000 817873 275 121 34
177.700000 818343 293 136 9
177.750000 818833 317 145 34
177.800000 819318 348 161 70
177.850000 819931 358 172 134
177.900000 820513 366 180 114
177.950000 821110 387 189 111
178.000000 821758 419 213 175
178.050000 822405 424 233 249
178.100000 823104 396 253 304
178.150000 823755 356 279 355
178.200000 824400 319 281 323
178.250000 824982 271 278 276
178.300000 825479 219 273 204
178.350000 825978 182 278 113
178.400000 826418 163 276 28
178.450000 826714 166 270 3
178.500000 826992 177 271 5
178.550000 827289 176 274 4
178.600000 827617 183 271 16
178.650000 827918 183 272 8
178.700000 828239 187 263 8
178.750000 828627 194 257 5
178.800000 828932 203 256 8
178.850000 829330 220 267 8
178.900000 829711 225 262 9
178.950000 830096 223 264 8
179.000000 830491 237 265 14
179.050000 830923 245 276 17
179.100000 831322 259 275 27
179.150000 831816 295 277 35
179.200000 832354 299 273 23
179.250000 832854 324 282 55
179.300000 833398 339 287 81
179.350000 833950 337 307 95
179.400000 834513 324 313 117
179.450000 835043 324 325 95
179.500000 835604 337 343 107
179.550000 836186 336 350 103
179.600000 836735 324 362 132
179.650000 837322 318 364 133
179.700000 837895 293 364 107
179.750000 838463 275 363 118
179.800000 838995 267 361 34
179.850000 839470 263 371 29
179.900000 839949 255 373 38
179.950000 840415 244 372 16
180.000000 840864 257 378 22
180.050000 841327 258 377 29
180.100000 841806 256 385 22
180.150000 842243 255 397 10
180.200000 842713 268 401 39
180.250000 843204 275 401 13
180.300000 843670 277 405 27
180.350000 844170 282 405 30
180.400000 844630 299 410 14
180.450000 845079 301 406 11
180.500000 845562 324 412 23
180.550000 846102 329 432 68
180.600000 846683 334 438 68
180.650000 847285 344 451 91
180.700000 847909 333 464 101
180.750000 848520 322 468 95
180.800000 849128 311 469 129
180.850000 849694 279 467 113
180.900000 850175 269 464 115
180.950000 850675 264 461 71
181.000000 851167 254 457 31
181.050000 851644 245 456 8
181.100000 852090 237 452 14
181.150000 852514 238 444 9
181.200000 852948 249 445 11
181.250000 853394 241 441 31
181.300000 853820 232 444 7
181.350000 854233 230 444 28
181.400000 854712 233 449 31
181.450000 855202 232 442 35
181.500000 855683 227 425 12
181.550000 856104 221 419 13
181.600000 856472 222 422 5
181.650000 856849 217 421 14
181.700000 857256 201 413 17
181.750000 857627 193 405 8
181.800000 857975 198 401 7
181.850000 858337 198 392 14
181.900000 858669 197 396 3
181.950000 859019 209 396 13
182.000000 859355 204 394 2
182.050000 859715 198 391 17
182.100000 860082 198 392 9
182.150000 860451 194 384 16
182.200000 860826 198 373 8
182.250000 861181 189 371 12
182.300000 861516 187 372 16
182.350000 861836 186 373 6
182.400000 862194 201 374 16
182.450000 862558 201 379 5
182.500000 862923 218 371 7
182.550000 863283 221 368 11
182.600000 863706 233 369 13
182.650000 864150 236 367 14
182.700000 864556 235 362 12
182.750000 864956 235 366 14
182.800000 865423 257 363 18
182.850000 865893 263 368 39
182.900000 866391 271 379 26
182.950000 866898 276 385 24
183.000000 867399 278 390 16
183.050000 867866 297 389 19
183.100000 868362 290 397 38
183.150000 868882 287 396 58
183.200000 869376 282 402 51
183.250000 869905 275 408 45
183.300000 870399 269 414 35
183.350000 870884 271 408 12
183.400000 871367 266 408 42
183.450000 871865 277 411 4
183.500000 872341 275 419 16
183.550000 872792 292 414 21
183.600000 873358 302 415 30
183.650000 873864 331 423 47
183.700000 874478 350 428 55
183.750000 875124 340 432 93
183.800000 875710 337 430 86
183.850000 876300 327 436 96
183.900000 876902 324 445 76
183.950000 877485 310 448 76
184.000000 878021 297 454 55
184.050000 878583 302 459 47
184.100000 879082 316 458 35
184.150000 879635 320 450 40
184.200000 880190 329 444 54
184.250000 880760 318 452 79
184.300000 881313 335 460 67
184.350000 881954 348 459 76
184.400000 882495 336 464 100
184.450000 883095 327 473 74
184.500000 883677 339 482 59
184.550000 884253 332 484 74
184.600000 884838 319 484 82
184.650000 885385 327 495 62
184.700000 885922 333 492 54
184.750000 886455 324 480 48
184.800000 887007 333 479 54
184.850000 887559 330 486 76
184.900000 888185 314 493 109
184.950000 888786 308 490 121
185.000000 889339 280 491 129
185.050000 889849 260 482 102
185.100000 890350 231 483 61
185.150000 890818 224 468 13
185.200000 891204 194 473 4
185.250000 891552 179 462 10
185.300000 891868 165 453 7
185.350000 892215 153 443 6
185.400000 892500 150 431 4
185.450000 892763 138 428 2
185.500000 893007 129 419 6
185.550000 893261 111 404 7
185.600000 893438 96 400 1
185.650000 893622 78 392 3
185.700000 893774 62 380 5
185.750000 893899 51 367 2
185.800000 893980 37 360 0
185.850000 894077 24 350 0
185.900000 894132 15 337 1
185.950000 894171 6 326 0
186.000000 894191 0 314 0
186.050000 894200 0 305 0
186.100000 894212 0 293 0
186.150000 894220 0 285 0
186.200000 894236 0 269 0
186.250000 894247 0 258 0
186.300000 894263 0 244 0
186.350000 894274 0 235 0
186.400000 894281 0 228 0
186.450000 894288 0 223 0
186.500000 894302 0 211 0
186.550000 894310 1 204 0
186.600000 894324 1 192 0
186.650000 894335 0 182 0
186.700000 894345 1 173 0
186.750000 894357 0 168 0
186.800000 894370 0 155 0
186.850000 894378 0 147 0
186.900000 894385 0 142 0
186.950000 894391 0 136 0
187.000000 894399 2 130 0
187.050000 894410 0 125 0
187.100000 894416 0 121 0
187.150000 894422 0 115 0
187.200000 894427 0 110 0
187.250000 894430 0 107 0
187.300000 894440 0 97 0
187.350000 894446 1 92 0
187.400000 894451 1 89 0
187.450000 894458 0 83 0
187.500000 894466 0 79 0
187.550000 894474 0 75 0
187.600000 894478 0 71 0
187.650000 894484 0 65 0
187.700000 894485 1 65 0
187.750000 894492 0 61 0
187.800000 894492 0 61 0
187.850000 894492 0 61 0
187.900000 894494 0 59 0
187.950000 894503 4 56 0
188.000000 894513 3 53 0
188.050000 894524 4 51 0
188.100000 894529 5 49 0
188.150000 894538 3 48 0
188.200000 894546 2 45 0
188.250000 894552 0 45 0
188.300000 894555 0 42 0
188.350000 894558 0 39 0
188.400000 894559 0 38 0
188.450000 894565 1 35 0
188.500000 894572 2 29 0
188.550000 894577 3 29 0
188.600000 894592 5 26 0
188.650000 894608 4 25 0
188.700000 894615 5 23 0
188.750000 894627 6 22 0
188.800000 894647 8 19 1
188.850000 894664 8 17 0
188.900000 894681 7 17 0
188.950000 894692 8 13 0
189.000000 894704 8 13 0
189.050000 894719 7 9 0
189.100000 894734 9 8 0
189.150000 894752 10 7 0
189.200000 894770 13 7 1
189.250000 894785 14 7 1
189.300000 894813 17 5 0
189.350000 894842 18 7 0
189.400000 894875 17 9 0
189.450000 894899 21 9 0
189.500000 894927 23 10 1
189.550000 894975 23 11 0
189.600000 895028 26 11 0
189.650000 895065 26 12 0
189.700000 895104 27 13 1
189.750000 895163 31 15 2
189.800000 895231 32 16 2
189.850000 895295 35 14 1
189.900000 895367 35 15 2
189.950000 895411 41 17 0
190.000000 895476 48 17 0
190.050000 895565 61 21 0
190.100000 895653 64 25 1
190.150000 895749 72 29 3
190.200000 895851 77 30 1
190.250000 895986 88 33 2
190.300000 896150 102 40 1
190.350000 896313 112 47 5
190.400000 896501 120 48 0
190.450000 896699 134 52 4
190.500000 896914 153 59 3
190.550000 897150 165 62 10
190.600000 897458 181 73 3
190.650000 897757 198 80 24
190.700000 898145 234 86 24
190.750000 898585 268 95 33
190.800000 899053 288 110 30
190.850000 899520 322 128 27
190.900000 900031 348 152 52
190.950000 900599 371 171 104
191.000000 901232 370 173 154
191.050000 901822 382 184 191
191.100000 902466 383 207 253
191.150000 903122 365 229 299
191.200000 903818 340 235 330
191.250000 904397 317 245 286
191.300000 904968 284 249 252
191.350000 905526 271 254 234
191.400000 906052 238 255 174
191.450000 906550 241 263 79
191.500000 906999 241 266 71
191.550000 907469 235 264 23
191.600000 907922 239 264 14
191.650000 908335 248 274 10
191.700000 908737 258 276 22
191.750000 909188 275 276 30
191.800000 909647 287 285 22
191.850000 910115 299 287 22
191.900000 910636 323 295 35
191.950000 911190 339 309 83
192.000000 911767 324 311 97
192.050000 912303 316 309 115
192.100000 912912 315 323 95
192.150000 913476 305 321 101
192.200000 914037 324 326 90
192.250000 914577 339 323 66
192.300000 915148 332 336 87
192.350000 915710 340 345 56
192.400000 916281 361 361 76
192.450000 916905 385 373 118
192.500000 917521 376 378 134
192.550000 918158 385 386 114
192.600000 918762 369 398 144
192.650000 919407 369 401 186
192.700000 920001 341 407 188
192.750000 920646 311 419 205
192.800000 921233 275 428 171
192.850000 921771 240 414 118
192.900000 922263 223 418 69
192.950000 922691 223 425 16
193.000000 923085 213 427 18
193.050000 923467 215 416 3
193.100000 923824 232 416 11
193.150000 924239 230 416 6
193.200000 924636 219 408 8
193.250000 925024 208 402 7
193.300000 925350 188 404 5
193.350000 925691 181 404 9
193.400000 926040 177 396 6
193.450000 926345 176 394 4
193.500000 926655 166 385 5
193.550000 926956 158 382 3
193.600000 927239 158 368 6
193.650000 927537 152 364 2
193.700000 927833 148 359 3
193.750000 928071 141 355 2
193.800000 928325 142 351 3
193.850000 928595 142 340 6
193.900000 928822 143 333 5
193.950000 929100 123 319 5
194.000000 929334 112 319 2
194.050000 929513 107 320 1
194.100000 929708 95 316 6
194.150000 929923 76 307 1
194.200000 930087 67 289 0
194.250000 930192 52 281 0
194.300000 930273 45 267 0
194.350000 930381 36 259 1
194.400000 930437 27 253 0
194.450000 930506 13 242 0
194.500000 930538 6 233 0
194.550000 930560 2 219 0
194.600000 930574 1 212 0
194.650000 930578 0 209 0
194.700000 930587 0 200 0
194.750000 930601 0 186 0
194.800000 930612 0 177 0
194.850000 930617 0 172 0
194.900000 930631 0 158 0
194.950000 930639 0 150 0
195.000000 930644 0 145 0
195.050000 930652 0 137 0
195.100000 930657 0 132 0
195.150000 930663 0 128 0
195.200000 930667 0 124 0
195.250000 930673 0 118 0
195.300000 930679 1 113 0
195.350000 930684 1 110 0
195.400000 930687 1 107 0
195.450000 930692 0 103 0
195.500000 930695 0 100 0
195.550000 930700 0 95 0
195.600000 930706 0 89 0
195.650000 930709 0 86 0
195.700000 930716 1 82 0
195.750000 930725 1 75 0
195.800000 930730 0 71 0
195.850000 930734 0 67 0
195.900000 930739 0 62 0
195.950000 930743 1 59 0
196.000000 930749 1 53 0
196.050000 930758 0 47 0
196.100000 930760 0 45 0
196.150000 930762 0 43 0
196.200000 930764 0 41 0
196.250000 930764 0 41 0
196.300000 930764 0 41 0
196.350000 930766 0 39 0
196.400000 930770 0 35 0
196.450000 930770 0 35 0
196.500000 930771 0 34 0
196.550000 930778 1 32 0
196.600000 930780 1 30 0
196.650000 930782 1 28 0
196.700000 930784 0 27 0
196.750000 930785 0 26 0
196.800000 930786 1 26 0
196.850000 930789 0 24 0
196.900000 930795 1 23 0
196.950000 930796 0 23 0
197.000000 930799 0 20 0
197.050000 930804 0 15 0
197.100000 930804 0 15 0
197.150000 930805 0 14 0
197.200000 930805 0 14 0
197.250000 930806 1 14 0
197.300000 930808 3 14 0
197.350000 930814 1 14 0
197.400000 930815 1 13 0
197.450000 930816 1 12 0
197.500000 930825 4 12 0
197.550000 930830 4 11 0
197.600000 930836 4 11 0
197.650000 930843 4 10 0
197.700000 930854 4 9 0
197.750000 930860 4 9 0
197.800000 930871 3 9 0
197.850000 930878 4 10 1
197.900000 930883 3 9 0
197.950000 930885 3 9 0
198.000000 930889 4 8 0
198.050000 930893 4 8 0
198.100000 930901 4 6 0
198.150000 930910 5 6 0
198.200000 930917 6 6 0
198.250000 930923 6 6 0
198.300000 930928 8 5 0
198.350000 930944 11 5 1
198.400000 930967 13 6 1
198.450000 930994 18 7 0
198.500000 931029 19 7 0
198.550000 931066 24 6 1
198.600000 931097 27 8 1
198.650000 931147 32 8 0
198.700000 931195 36 10 2
198.750000 931263 41 11 2
198.800000 931324 48 15 0
198.850000 931378 55 15 1
198.900000 931471 65 23 0
198.950000 931600 73 27 1
199.000000 931713 84 30 0
199.050000 931883 95 30 1
199.100000 932028 105 35 1
199.150000 932200 124 37 8
199.200000 932422 135 44 4
199.250000 932635 157 54 1
199.300000 932904 174 61 4
199.350000 933237 200 67 1
199.400000 933571 216 77 21
